name,price,type,frequency_response,microphone,wireless,enclosure_type,color
EKSA E900 PRO,0,Circumaural,"[20,20]",TRUE,FALSE,Closed,Green / Black
HiFiMAN HE400S,0,Circumaural,"[20,35]",FALSE,FALSE,Open,Silver / Black
HiFiMAN Edition X,0,Circumaural,"[8,50]",FALSE,FALSE,Open,Black / Silver
HiFiMAN HE5se,0,Circumaural,"[20,35]",FALSE,FALSE,Open,Black
HiFiMAN HE6se,0,Circumaural,"[8,65]",FALSE,FALSE,Open,Black
HiFiMAN RE600S V2 Songbird,74.9,In Ear,"[15,22]",FALSE,FALSE,Closed,Black
HiFiMAN RE300i,0,Earbud,"[20,20]",FALSE,FALSE,Closed,White
HiFiMAN RE2000 Silver,799,In Ear,"[5,20]",FALSE,FALSE,Closed,Black / Silver
HiFiMAN RE400a,0,Earbud,"[15,22]",FALSE,FALSE,Closed,Silver / Black
HiFiMAN RE300a,0,Earbud,"[20,20]",FALSE,FALSE,Closed,Black
HiFiMAN RE300a,0,Earbud,"[20,20]",FALSE,FALSE,Closed,White
HiFiMAN RE800,99,Earbud,"[5,20]",FALSE,FALSE,Closed,Gold
HiFiMAN Edition S,0,Circumaural,"[15,22]",TRUE,FALSE,Closed,Black
HiFiMAN Edition S,0,Circumaural,"[15,22]",TRUE,FALSE,Closed,White
HiFiMAN ES100,0,Earbud,"[15,20]",FALSE,FALSE,Closed,Blue / Black
HiFiMAN RE400i,0,Earbud,"[15,22]",FALSE,FALSE,Closed,Silver / Black
HiFiMAN HE400i Ver.2020,0,Circumaural,"[20,35]",FALSE,FALSE,Open,Black
HiFiMAN SHANGRI-LA jr,0,Circumaural,"[7,120]",FALSE,FALSE,Open,Silver / Black
Periodic Audio Carbon,0,In Ear,"[12,38]",FALSE,FALSE,Closed,Black
Periodic Audio Beryllium,0,In Ear,"[12,45]",FALSE,FALSE,Closed,Gold / Silver
