name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
Corsair Dominator Platinum 64 GB,,"[4,2666]","[8,8]",,Black / Silver,11.253,15
Patriot PX416G266C5QK 16 GB,,"[4,2666]","[4,4]",,Black / Silver,11.253,15
Corsair Dominator Platinum 16 GB,,"[3,3100]","[4,4]",,Black / Silver,7.742,12
G.Skill Ripjaws 4 32 GB,,"[4,2800]","[4,8]",,Blue,10.714,15
Crucial Ballistix Elite 32 GB,,"[4,2666]","[4,8]",,Black,12.003,16
ADATA AX4U3000W8G16-QGZ 32 GB,,"[4,3000]","[4,8]",,Gold,10.667,16
Kingston KVR21N15/4 4 GB,,"[4,2133]","[1,4]",,Black / Green,14.065,15
Klevv CRAS 16 GB,,"[4,3000]","[4,4]",,Black / Silver,10.667,16
Klevv CRAS 32 GB,,"[4,2666]","[4,8]",,Black / Silver,11.253,15
Corsair Vengeance LPX 16 GB,,"[4,3200]","[4,4]",,Red,9.375,15
Crucial CT4K4G4RFS8213 16 GB,,"[4,2133]","[4,4]",,Green,14.065,15
Kingston ValueRAM 64 GB,139,"[3,1600]","[4,16]",2.172,Green,13.75,11
Kingston KVR1333D3E9SK3/24G 24 GB,194.99,"[3,1333]","[3,8]",8.125,Green,13.503,9
Mushkin Redline 32 GB,,"[3,2133]","[4,8]",,Red,8.439,9
Kingston ValueRAM 4 GB,,"[4,2133]","[1,4]",,Black / Gray,14.065,15
EVGA Superclocked 16 GB,,"[3,1600]","[2,8]",,Black,11.25,9
EVGA SSC 16 GB,,"[3,2400]","[2,8]",,Black,9.167,11
Kingston HX328C12T2K2/8 8 GB,,"[3,2800]","[2,4]",,Black / Blue,7.857,11
Samsung M393A4K40BB0-CPB0 32 GB,,"[4,2133]","[1,32]",,Black / Green,14.065,15
PNY Anarchy 16 GB,,"[4,2133]","[2,8]",,Black / Red,14.065,15
PNY Anarchy 8 GB,,"[4,2400]","[1,8]",,Black / Red,12.5,15
G.Skill Ripjaws V 32 GB,,"[4,2133]","[4,8]",,Black / Red,14.065,15
Patriot PSD416G2133K 16 GB,,"[4,2133]","[2,8]",,Green,14.065,15
Kingston HyperX Fury 8 GB,,"[3,1600]","[2,4]",,Black,12.5,10
Crucial Ballistix Tactical 16 GB,,"[4,2666]","[2,8]",,Silver,12.003,16
G.Skill Trident Z 16 GB,,"[4,2800]","[2,8]",,Red / Silver,10.714,15
Patriot Viper 4 16 GB,,"[4,2800]","[2,8]",,Black / Red,11.429,16
Corsair Dominator Platinum 8 GB,,"[4,3000]","[2,4]",,Black / Silver,10,15
Patriot Viper 4 16 GB,84.49,"[4,2400]","[2,8]",5.281,Black / Red,12.5,15
Patriot Viper 4 8 GB,57.55,"[4,2400]","[2,4]",7.194,Black / Red,12.5,15
G.Skill Ripjaws V 64 GB,,"[4,2133]","[4,16]",,Red,14.065,15
G.Skill Trident Z 16 GB,,"[4,3000]","[2,8]",,Red / Silver,10,15
G.Skill Ripjaws V 32 GB,,"[4,3000]","[2,16]",,Red,10,15
Corsair Vengeance LPX 64 GB,,"[4,3000]","[4,16]",,Black / Yellow,10,15
Kingston D1G64KL110 8 GB,,"[3,1600]","[1,8]",,Black / Green,13.75,11
Avexir Raiden 16 GB,,"[4,2666]","[2,8]",,White / Blue,11.253,15
Crucial Ballistix Tactical 16 GB,,"[4,2666]","[4,4]",,Gray,12.003,16
Corsair Vengeance LPX 64 GB,,"[4,2800]","[4,16]",,Black / Yellow,10.714,15
G.Skill Ripjaws X 8 GB,,"[3,1600]","[1,8]",,Black / Red,11.25,9
Kingston Savage 32 GB,,"[4,2666]","[2,16]",,Black / Silver,11.253,15
AMD R7 Performance 4 GB,,"[4,2400]","[1,4]",,Black / Red,12.5,15
Corsair Vengeance LPX 16 GB,,"[4,3733]","[4,4]",,Black / Yellow,9.108,17
GeIL EVO POTENZA 16 GB,,"[4,2133]","[2,8]",,Red,14.065,15
G.Skill Ripjaws V 16 GB,,"[4,3000]","[2,8]",,Black,9.333,14
G.Skill Trident Z 32 GB,,"[4,3000]","[2,16]",,Red / Silver,9.333,14
G.Skill Ripjaws V 32 GB,,"[4,3000]","[4,8]",,Black,9.333,14
Corsair Vengeance LPX 64 GB,,"[4,3333]","[4,16]",,Black / Yellow,9.601,16
G.Skill Ripjaws V 64 GB,,"[4,3200]","[4,16]",,Red,9.375,15
Corsair Vengeance LPX 16 GB,,"[4,3600]","[2,8]",,Red,10,18
Crucial CT4K16G4DFD8213 64 GB,299.95,"[4,2133]","[4,16]",4.687,Black / Green,14.065,15
Crucial Ballistix Sport LT 32 GB,,"[4,2400]","[4,8]",,White / Gray,13.333,16
G.Skill Ripjaws V 32 GB,,"[4,3333]","[2,16]",,Black,9.601,16
Kingston FURY 32 GB,,"[4,2400]","[4,8]",,Black / Silver,12.5,15
Corsair Vengeance LED 32 GB,,"[4,3200]","[2,16]",,Black / White,10,16
Crucial CT4K8G4WFS824A 32 GB,,"[4,2400]","[4,8]",,Black / Green,14.167,17
Corsair Vengeance LED 32 GB,,"[4,3000]","[2,16]",,Black / Blue,10,15
Corsair Dominator Platinum Blackout 32 GB,,"[4,3200]","[4,8]",,Black,8.75,14
G.Skill Trident Z RGB 16 GB,,"[4,3466]","[2,8]",,Black,9.233,16
G.Skill Trident Z RGB 32 GB,,"[4,3866]","[4,8]",,Black,9.312,18
G.Skill Trident Z 16 GB,,"[4,3600]","[2,8]",,Silver / Red,8.333,15
TEAMGROUP T-Force / Night Hawk 16 GB,,"[4,3000]","[2,8]",,Black / Red,10.667,16
G.Skill Flare X 64 GB,169.76,"[4,2400]","[4,16]",2.652,Red,12.5,15
G.Skill Flare X 64 GB,,"[4,2400]","[4,16]",,Red,13.333,16
TEAMGROUP Vulcan 16 GB,,"[4,2400]","[1,16]",,Black / Red,12.5,15
TEAMGROUP Vulcan 8 GB,,"[4,2400]","[1,8]",,Black / Red,11.667,14
TEAMGROUP Vulcan 8 GB,,"[4,3000]","[2,4]",,Black / Red,10.667,16
Patriot Viper Elite 16 GB,,"[4,2400]","[2,8]",,Black / Red,13.333,16
Apacer Panther-Golden 8 GB,,"[4,2133]","[1,8]",,Black / Gold,14.065,15
Apacer Commando 16 GB,,"[4,2666]","[2,8]",,Black / Red,12.003,16
Corsair Vengeance RGB 16 GB,,"[4,3000]","[2,8]",,White,10,15
Crucial Sport LT 8 GB,,"[4,2666]","[1,8]",,White / Silver,12.003,16
TEAMGROUP T-Force Delta RGB 32 GB,,"[4,2666]","[2,16]",,Black,11.253,15
TEAMGROUP T-Force Delta RGB 8 GB,,"[4,2400]","[2,4]",,White,12.5,15
TEAMGROUP T-Force Delta RGB 16 GB,,"[4,2400]","[2,8]",,White,12.5,15
Kingston ValueRAM 16 GB,89.21,"[4,2400]","[1,16]",5.576,Green,14.167,17
TEAMGROUP Night Hawk 32 GB,,"[4,3000]","[2,16]",,Black / Red,10.667,16
G.Skill Trident Z RGB 32 GB,,"[4,3000]","[2,16]",,Black,9.333,14
ADATA XPG V1.0 8 GB,,"[3,1600]","[2,4]",,Red / White,13.75,11
Corsair Vengeance LPX 32 GB,,"[4,3000]","[2,16]",,Black / Yellow,10.667,16
Corsair Vengeance LED 16 GB,,"[4,3000]","[2,8]",,Black,10.667,16
Avexir Blitz 1.1 8 GB,,"[3,3200]","[2,4]",,Black / Red,8.125,13
G.Skill Flare X 32 GB,,"[4,2933]","[2,16]",,Black,10.91,16
G.Skill Ripjaws V 64 GB,,"[4,3000]","[4,16]",,Red,10.667,16
G.Skill Trident Z 32 GB,,"[4,3200]","[4,8]",,Black / White,11.25,18
TEAMGROUP Elite Plus 16 GB,,"[4,2400]","[1,16]",,Red / Black,13.333,16
GeIL Super Luce 16 GB,,"[4,2400]","[2,8]",,Black / Red,13.333,16
Crucial Ballistix Sport LT 32 GB,,"[4,2666]","[4,8]",,Gray,12.003,16
Crucial Ballistix Sport LT 4 GB,,"[4,2666]","[1,4]",,Gray,12.003,16
GeIL EVO POTENZA 16 GB,,"[4,2133]","[2,8]",,Red / Black,14.065,15
Crucial CT4K16G4DFD824A 64 GB,234.99,"[4,2400]","[4,16]",3.672,Green / Black,14.167,17
Corsair Vengeance RGB 64 GB,,"[4,3000]","[4,16]",,Black,10.667,16
Corsair Vengeance LED 32 GB,,"[4,3000]","[2,16]",,Black / White,10.667,16
Kingston HyperX Fury 32 GB,,"[4,2400]","[2,16]",,Red / Silver,12.5,15
Patriot Signature Line 8 GB,,"[4,2400]","[1,8]",,Green / Black,14.167,17
TEAMGROUP T-Force Vulcan 64 GB,,"[4,3000]","[4,16]",,Silver / Gray,10.667,16
G.Skill Trident Z RGB 32 GB,,"[4,3200]","[4,8]",,Black,8.75,14
Kingston KTH-PL426/16G 16 GB,48.49,"[4,2666]","[1,16]",3.031,Green / Black,14.254,19
Corsair Vengeance LPX 16 GB,,"[4,4400]","[2,8]",,Black / Yellow,8.636,19
G.Skill Trident Z RGB 32 GB,,"[4,3466]","[2,16]",,Black,9.233,16
G.Skill Ripjaws V 32 GB,,"[4,3600]","[4,8]",,Red / Black,10.556,19
ADATA XPG GAMMIX D10 16 GB,,"[4,2400]","[1,16]",,Red / White,13.333,16
ADATA XPG GAMMIX D10 16 GB,,"[4,2400]","[2,8]",,Red / White,13.333,16
Patriot Viper RGB 16 GB,,"[4,3000]","[2,8]",,Black / Silver,10,15
Corsair Vengeance LPX 32 GB,,"[4,3333]","[4,8]",,Black / Yellow,9.601,16
Corsair Vengeance RGB Pro 64 GB,,"[4,3200]","[8,8]",,Black,10,16
TEAMGROUP T-Force XCalibur RGB 16 GB,,"[4,4000]","[2,8]",,Black,9,18
Crucial CT4K4G4RFS8266 16 GB,,"[4,2666]","[4,4]",,Green / Black,14.254,19
ADATA XPG Z1 32 GB,,"[4,2400]","[2,16]",,Red / Black,13.333,16
Corsair Vengeance RGB Pro 32 GB,,"[4,2933]","[4,8]",,Black,10.91,16
Crucial Ballistix Sport AT 64 GB,,"[4,2666]","[4,16]",,Silver / Black,12.003,16
G.Skill Trident Z 16 GB,149.4,"[4,3200]","[2,8]",9.338,Black / White,9.375,15
Kingston HyperX Predator 128 GB,,"[4,3000]","[8,16]",,Black / Silver,10,15
Corsair Vengeance RGB Pro 64 GB,,"[4,2666]","[4,16]",,White,12.003,16
Crucial CT4K8G4DFD824A 32 GB,158.99,"[4,2400]","[4,8]",4.968,Green / Black,14.167,17
TEAMGROUP T-Force Night Hawk Legend RGB 16 GB,,"[4,3200]","[2,8]",,Gold,8.75,14
TEAMGROUP T-Force Xtreem 16 GB,,"[4,4000]","[2,8]",,Black / White,9,18
Patriot Viper Elite 8 GB,,"[4,2666]","[1,8]",,Silver / Black,12.003,16
V-Color SKYWALKER PRISM RGB 16 GB,,"[4,3000]","[2,8]",,Silver / Black,10,15
Corsair Vengeance RGB Pro 64 GB,,"[4,2933]","[4,16]",,Black,10.91,16
Mushkin Silverline 32 GB,94.37,"[4,2666]","[2,16]",2.949,Silver / Green,14.254,19
Crucial Ballistix Sport LT 16 GB,,"[4,3200]","[1,16]",,Silver / Black,10,16
Crucial Ballistix Sport AT 16 GB,,"[4,3200]","[1,16]",,Silver / Black,10,16
Crucial Ballistix Sport AT 32 GB,,"[4,3200]","[2,16]",,Silver / Black,10,16
Crucial Ballistix Sport AT 64 GB,,"[4,3200]","[4,16]",,Silver / Black,10,16
Crucial Ballistix Sport LT 32 GB,,"[4,3000]","[4,8]",,Red / Black,10,15
Crucial Ballistix Sport LT 8 GB,,"[4,3000]","[1,8]",,Silver / Black,10.667,16
Crucial Ballistix Sport LT 32 GB,,"[4,3000]","[2,16]",,Red / Black,10,15
Crucial Ballistix Sport LT 64 GB,,"[4,3000]","[4,16]",,Red / Black,10,15
Crucial Ballistix Sport LT 32 GB,,"[4,3200]","[4,8]",,Red / Black,10,16
Crucial Ballistix Sport LT 16 GB,,"[4,3000]","[1,16]",,Silver / Black,10.667,16
Crucial Ballistix Sport LT 16 GB,,"[4,3000]","[2,8]",,White / Silver,10,15
Crucial Ballistix Sport LT 8 GB,,"[4,3000]","[1,8]",,White / Silver,10,15
Crucial CT32G4LFD4266 32 GB,129.97,"[4,2666]","[1,32]",4.062,Green / Black,14.254,19
V-Color SKYWALKER 16 GB,,"[4,3000]","[2,8]",,Black / Silver,10,15
G.Skill Trident Z Royal 32 GB,,"[4,3000]","[4,8]",,Silver,10.667,16
GeIL EVO POTENZA 16 GB,,"[4,3000]","[2,8]",,Black,10.667,16
Corsair Vengeance LPX 32 GB,,"[4,3000]","[4,8]",,Black / Yellow,10,15
TEAMGROUP T-Force Dark 8 GB,,"[4,2400]","[2,4]",,Red / Black,11.667,14
TEAMGROUP T-Force Vulcan Z 16 GB,,"[4,3000]","[1,16]",,Silver / Black,10.667,16
Corsair Vengeance LPX 16 GB,,"[4,3200]","[2,8]",,Gray,9.375,15
G.Skill Trident Z Neo 16 GB,,"[4,3600]","[2,8]",,Black / Silver,7.778,14
Kingston HyperX Predator 64 GB,,"[4,3333]","[4,16]",,Black,9.601,16
G.Skill Trident Z Royal 16 GB,344,"[4,4400]","[2,8]",21.5,Gold,8.182,18
OLOy MD4U163016BADA 32 GB,,"[4,3000]","[2,16]",,White / Silver,10.667,16
Corsair Dominator Platinum RGB 32 GB,,"[4,3200]","[2,16]",,Black,8.75,14
Corsair Vengeance LPX 16 GB,,"[4,4266]","[2,8]",,Black / Yellow,7.501,16
Kingston HyperX Fury RGB 32 GB,,"[4,2400]","[4,8]",,Black,12.5,15
Kingston HyperX Fury RGB 8 GB,,"[4,3466]","[1,8]",,Black,9.233,16
Corsair Vengeance RGB Pro 16 GB,,"[4,4600]","[2,8]",,Black,7.826,18
V-Color TB416G24D817 16 GB,,"[4,2400]","[1,16]",,Black,14.167,17
GeIL EVO POTENZA 32 GB,,"[4,3000]","[2,16]",,Black,10.667,16
OLOy MD4U163216CGSA 16 GB,,"[4,3200]","[1,16]",,Black,10,16
OLOy WarHawk RGB 16 GB,,"[4,3600]","[2,8]",,Blue / White,10,18
Kingston HyperX Predator RGB 8 GB,,"[4,4000]","[1,8]",,Black,9.5,19
OLOy MD4U323016DJDA 64 GB,117.99,"[4,3000]","[2,32]",1.844,Black,10.667,16
G.Skill Trident Z RGB 16 GB,,"[4,4000]","[2,8]",,Gold,9,18
G.Skill Trident Z Royal 32 GB,,"[4,4000]","[4,8]",,Gold,9,18
V-Color Prism Plus RGB 16 GB,,"[4,3200]","[2,8]",,Black,10,16
Thermaltake TOUGHRAM 16 GB,158.4,"[4,4400]","[2,8]",9.9,White / Silver,8.636,19
Thermaltake TOUGHRAM RGB 16 GB,,"[4,3000]","[2,8]",,Black / Silver,10.667,16
Crucial Ballistix 32 GB,,"[4,2666]","[2,16]",,Black,12.003,16
Crucial Ballistix 32 GB,,"[4,2666]","[2,16]",,Red,12.003,16
Crucial Ballistix RGB 32 GB,,"[4,3000]","[2,16]",,Red,10.667,16
Crucial Ballistix RGB 64 GB,,"[4,3200]","[2,32]",,Red,10,16
Crucial Ballistix RGB 16 GB,,"[4,3000]","[2,8]",,Red,10,15
G.Skill Trident Z Royal 64 GB,,"[4,3200]","[2,32]",,Gold,10,16
G.Skill Trident Z Royal 64 GB,339,"[4,2666]","[2,32]",5.297,Silver,13.503,18
G.Skill Trident Z Neo 64 GB,,"[4,2666]","[2,32]",,Black / Silver,13.503,18
Kingston HyperX Fury 128 GB,,"[4,3200]","[4,32]",,Black,10,16
Corsair Vengeance LPX 32 GB,,"[4,3200]","[4,8]",,Black / Yellow,10,16
GeIL EVO SPEAR 16 GB,,"[4,3200]","[2,8]",,Black,10,16
G.Skill Trident Z RGB 128 GB,,"[4,2666]","[4,32]",,Black,13.503,18
ADATA XPG SPECTRIX D50 16 GB,,"[4,3600]","[2,8]",,Black,10,18
G.Skill Trident Z Royal 32 GB,214.96,"[4,4000]","[2,16]",6.718,Silver,8.5,17
ADATA XPG SPECTRIX D60G 16 GB,,"[4,3600]","[2,8]",,Black,7.778,14
Silicon Power XPOWER Turbine RGB 16 GB,,"[4,3200]","[2,8]",,Silver / Black,10,16
ADATA XPG GAMMIX D20 16 GB,,"[4,3200]","[2,8]",,Black,10,16
ADATA XPG GAMMIX D20 64 GB,,"[4,3200]","[2,32]",,Black,10,16
Kingston HyperX 128 GB,,"[4,3000]","[4,32]",,Black,10.667,16
Kingston HyperX Fury 64 GB,,"[4,3466]","[4,16]",,Black,9.81,17
Kingston HyperX Fury 64 GB,,"[4,3200]","[4,16]",,Black,10,16
Kingston HyperX Fury 32 GB,,"[4,3000]","[2,16]",,Black,10.667,16
Apacer AU 16 GB,,"[4,2400]","[1,16]",,Black,14.167,17
Neo Forza FAYE 16 GB,40.86,"[4,3200]","[1,16]",2.554,Silver / Black,10,16
Klevv CRAS X RGB 8 GB,,"[4,3200]","[1,8]",,Black,10,16
GeIL Polaris RGB 32 GB,,"[5,5200]","[2,16]",,Black,13.077,34
Acer Predator Apollo RGB 16 GB,,"[4,3600]","[2,8]",,Silver / Black,7.778,14
Acer Predator Talos 16 GB,,"[4,2666]","[2,8]",,White / Black,13.503,18
Acer Predator Talos 16 GB,,"[4,3200]","[1,16]",,White / Black,10,16
G.Skill Trident Z Royal Elite 32 GB,,"[4,4266]","[2,16]",,Silver,7.501,16
G.Skill Trident Z Royal Elite 16 GB,,"[4,5066]","[2,8]",,Gold,7.896,20
G.Skill Trident Z Royal 64 GB,,"[4,4400]","[2,32]",,Gold,8.636,19
G.Skill Trident Z Royal 16 GB,,"[4,3600]","[2,8]",,Gold,7.778,14
G.Skill Trident Z Royal 16 GB,,"[4,4000]","[2,8]",,Silver,7,14
G.Skill Trident Z Royal 16 GB,177.12,"[4,4800]","[2,8]",11.07,Silver,8.333,20
Neo Forza Encke 16 GB,,"[3,1600]","[2,8]",,Gold / Black,13.75,11
G.Skill Trident Z Royal 16 GB,109.99,"[4,4266]","[2,8]",6.874,Silver,8.908,19
Corsair Vengeance LPX 16 GB,,"[4,4600]","[2,8]",,Black,7.826,18
HP V8 RGB 16 GB,,"[4,3000]","[2,8]",,Black / Silver,10.667,16
GeIL Orion RGB AMD Edition 8 GB,,"[4,2666]","[1,8]",,Red,14.254,19
GeIL EVO Potenza AMD Edition 8 GB,,"[4,2133]","[2,4]",,Black,14.065,15
Addlink Spider X4 32 GB,,"[4,3600]","[2,16]",,Black,10,18
TEAMGROUP T-Force Delta RGB 32 GB,,"[4,2666]","[2,16]",,White,12.003,16
TEAMGROUP T-Force Delta RGB 8 GB,,"[4,3200]","[1,8]",,White,10,16
Kingston FURY Renegade 32 GB,104.76,"[4,2666]","[1,32]",3.274,Black,11.253,15
Kingston Server Premier 16 GB,47.88,"[4,3200]","[1,16]",2.993,,13.75,22
Kingston ValueRAM 4 GB,21.45,"[4,3200]","[1,4]",5.362,,13.75,22
Kingston ValueRAM 4 GB,18.98,"[4,2666]","[1,4]",4.745,,14.254,19
G.Skill Ripjaws S5 64 GB,,"[5,5600]","[2,32]",,White,10,28
G.Skill Ripjaws S5 32 GB,,"[5,5600]","[2,16]",,Black,10.714,30
TEAMGROUP T-Force Xtreem ARGB 16 GB,,"[4,5066]","[2,8]",,Black,7.896,20
TEAMGROUP T-Force Xtreem ARGB 256 GB,,"[4,3200]","[8,32]",,Black,10,16
Lexar Hades RGB 32 GB,,"[4,3200]","[2,16]",,Black,11.25,18
Lexar Hades OC 16 GB,,"[4,3600]","[1,16]",,Gray / Black,10,18
TEAMGROUP Elite 32 GB,,"[4,2400]","[2,16]",,Black,13.333,16
TEAMGROUP Elite 4 GB,,"[4,2666]","[1,4]",,Black,14.254,19
ADATA XPG SPECTRIX D50 32 GB,,"[4,4133]","[2,16]",,Black,9.194,19
Mushkin Redline Lumina 32 GB,115.99,"[4,2666]","[2,16]",3.625,White,12.003,16
Mushkin Redline Lumina 32 GB,,"[4,3200]","[2,16]",,White,10,16
Mushkin Redline 64 GB,261.5,"[4,3600]","[2,32]",4.086,Black,10,18
Mushkin Redline 64 GB,,"[4,3600]","[2,32]",,Black,8.889,16
Mushkin Redline Lumina 16 GB,58.04,"[4,2666]","[2,8]",3.627,Black,12.003,16
G.Skill Trident Z Royal 32 GB,,"[4,4600]","[2,16]",,Gold,8.261,19
G.Skill Trident Z 64 GB,,"[5,6000]","[2,32]",,Black,10,30
G.Skill Sniper X 64 GB,,"[4,3200]","[4,16]",,Black / White,10,16
G.Skill Sniper X 8 GB,,"[4,3600]","[1,8]",,Black / White,10.556,19
G.Skill Trident Z RGB 16 GB,,"[4,4000]","[2,8]",,,8.5,17
G.Skill F4-4200C19Q2-64GTZKK 64 GB,,"[4,4200]","[8,8]",,Black,9.048,19
G.Skill Trident Z Neo 32 GB,,"[4,4000]","[2,16]",,Black / White,8,16
TEAMGROUP Elite Plus 32 GB,,"[5,5600]","[2,16]",,Black,14.286,40
Patriot Viper 4 Blackout 16 GB,,"[4,4266]","[2,8]",,Black,8.439,18
Patriot Viper RGB 16 GB,,"[4,4000]","[2,8]",,Black,9.5,19
Silicon Power XPOWER Zenith Gaming 32 GB,,"[5,5200]","[2,16]",,White,14.615,38
Silicon Power XPOWER Zenith Gaming 16 GB,,"[5,5600]","[2,8]",,Black,14.286,40
Silicon Power SP008GBLFU320B02 8 GB,,"[4,3200]","[1,8]",,,13.75,22
Silicon Power SP016GBLFU213B02 16 GB,64.98,"[4,2133]","[1,16]",4.061,,14.065,15
Silicon Power SP001GBRDE400O01 1 GB,,,"[1,1]",,,12.5,2
TEAMGROUP T-Force Vulcan 32 GB,,"[5,5200]","[1,32]",,Black,15.385,40
G.Skill Trident Z5 64 GB,,"[5,6000]","[2,32]",,Black / White,10.667,32
TEAMGROUP Night Hawk RGB Gen 2 64 GB,,"[4,3200]","[2,32]",,White,10,16
Silicon Power SP008GBLFU240BS2 8 GB,,"[4,2400]","[1,8]",,Gray,14.167,17
GeIL EVO V RGB 32 GB,,"[5,6600]","[2,16]",,Black,11.515,38
Timetec PINNACLE Konduit RGB 32 GB,,"[4,3600]","[2,16]",,White,10,18
Neo Forza FAYE 16 GB,,"[4,3600]","[2,8]",,Black / Silver,10,18
TEAMGROUP T-Force Delta RGB 64 GB,,"[5,5600]","[2,32]",,Black / Silver,14.286,40
OLOy Blade RGB 32 GB,,"[5,5600]","[2,16]",,Black,12.857,36
Timetec PINNACLE Konduit RGB 64 GB,,"[4,3200]","[2,32]",,Black,10,16
Timetec PINNACLE Konduit RGB 32 GB,,"[4,3200]","[2,16]",,Black,10,16
Timetec PINNACLE Konduit 16 GB,,"[4,3600]","[2,8]",,Black,10,18
TEAMGROUP T-Force DELTAa RGB 16 GB,,"[5,6000]","[1,16]",,White,12.667,38
TEAMGROUP T-Force Vulcan alpha 16 GB,,"[5,5200]","[2,8]",,Red,14.615,38
OLOy Blade RGB 64 GB,,"[5,5600]","[2,32]",,White,12.857,36
Silicon Power XPOWER Zenith Gaming 64 GB,,"[5,6000]","[2,32]",,White,13.333,40
GeIL ORION V RGB 32 GB,104.99,"[5,6400]","[2,16]",3.281,Red,11.875,38
TEAMGROUP Elite Plus 16 GB,,"[4,2666]","[2,8]",,Black / Gold,14.254,19
TEAMGROUP Elite Plus 8 GB,,"[4,2666]","[1,8]",,Red / Black,14.254,19
TEAMGROUP Elite Plus 16 GB,,"[4,3200]","[1,16]",,Red / Black,13.75,22
TEAMGROUP Elite Plus 64 GB,,"[4,3200]","[2,32]",,Red / Black,13.75,22
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,,"[5,6000]","[1,32]",,Black,12.667,38
TEAMGROUP Elite 16 GB,,"[5,5600]","[2,8]",,Black,16.429,46
Klevv CRAS XR5 RGB 32 GB,,"[5,6000]","[2,16]",,White / Black,10.667,32
GeIL EVO V RGB 16 GB,,"[5,4800]","[2,8]",,White,16.667,40
GeIL EVO V RGB 64 GB,,"[5,5200]","[2,32]",,Black,13.077,34
GeIL EVO V RGB 16 GB,,"[5,8000]","[1,16]",,White,9.5,38
GeIL EVO V RGB 48 GB,,"[5,8200]","[2,24]",,White,9.756,40
GOODRAM IRDM PRO 16 GB,,"[4,3600]","[2,8]",,White,9.444,17
GOODRAM IRDM PRO 16 GB,,"[4,3600]","[2,8]",,Black / Gold,9.444,17
G.Skill Ripjaws 32 GB,64.98,"[4,2666]","[2,16]",2.031,Black,13.503,18
TEAMGROUP T-Force Zeus 32 GB,53.99,"[4,3200]","[1,32]",1.687,Red / Black,13.75,22
G.Skill Ripjaws 32 GB,,"[4,3200]","[2,16]",,Blue / Black,11.25,18
G.Skill Ripjaws 16 GB,40.38,"[4,2400]","[1,16]",2.524,Black / Blue,13.333,16
Crucial CT2K8G4SFS832A 16 GB,59.99,"[4,3200]","[2,8]",3.749,Green / Black,13.75,22
Kingston KVR21R15D4/16 16 GB,31.18,"[4,2133]","[1,16]",1.949,Black / Green,14.065,15
G.Skill Ripjaws 16 GB,43.89,"[4,2133]","[1,16]",2.743,Black,14.065,15
Patriot Viper Steel 16 GB,26.99,"[4,2666]","[1,16]",1.687,Silver / Black,13.503,18
Neo Forza FAYE 32 GB,,"[4,4000]","[2,16]",,Black / Silver,9.5,19
Kingston KCP424SD8/16 16 GB,32.97,"[4,2400]","[1,16]",2.061,Green / Black,14.167,17
Kingston KVR16LS11/4 4 GB,19.95,"[3,1600]","[1,4]",4.987,Green,13.75,11
Kingston KVR667D2D4F5/8G 8 GB,729,"[2,667]","[1,8]",91.125,Black / Silver,14.993,5
G.Skill Ripjaws 16 GB,44.99,"[4,3000]","[2,8]",2.812,Black / Blue,10.667,16
G.Skill Ripjaws 32 GB,85.99,"[4,3000]","[2,16]",2.687,Black / Blue,10.667,16
G.Skill Trident Z Royal 16 GB,139.99,"[4,3600]","[2,8]",8.749,Gold,7.778,14
Crucial CT32G4SFD8266 32 GB,72.25,"[4,2666]","[1,32]",2.258,Green / Black,14.254,19
G.Skill Trident Z Neo 32 GB,334.77,"[4,3600]","[4,8]",10.462,Black / White,7.778,14
Mushkin Redline 32 GB,64.87,"[4,2933]","[2,16]",2.027,,11.592,17
Kingston FURY Impact 16 GB,45.05,"[4,2666]","[1,16]",2.816,Black,11.253,15
Crucial CT2KIT51264BF1339 8 GB,31,"[3,1333]","[2,4]",3.875,Green,13.503,9
G.Skill Ripjaws 8 GB,24.39,"[3,1600]","[2,4]",3.049,Black / Red,11.25,9
Kingston KVR16R11D4/8I 8 GB,13.05,"[3,1600]","[1,8]",1.631,Green,13.75,11
G.Skill Trident Z Royal Elite 16 GB,169.99,"[4,3600]","[2,8]",10.624,Gold,7.778,14
G.Skill Ripjaws V 16 GB,117.94,"[4,4400]","[2,8]",7.371,Black,7.727,17
Silicon Power XPOWER AirCool 16 GB,,"[4,3200]","[1,16]",,,10,16
Kingston FURY Impact 32 GB,76.48,"[4,2666]","[1,32]",2.39,Black,12.003,16
Kingston KVR16S11K2/16 16 GB,87.92,"[3,1600]","[2,8]",5.495,Green,13.75,11
Corsair XMS 8 GB,39.99,"[3,1600]","[1,8]",4.999,Black / White,13.75,11
G.Skill Ripjaws V 16 GB,166,"[4,2800]","[2,8]",10.375,Black / Red,10.714,15
G.Skill Ripjaws V 8 GB,49,"[4,2800]","[1,8]",6.125,Red,10.714,15
G.Skill Trident Z 16 GB,113.47,"[4,4266]","[2,8]",7.092,Silver / Red,8.908,19
Crucial CT16G4XFD8266 16 GB,139.99,"[4,2666]","[1,16]",8.749,Green / Black,14.254,19
G.Skill Trident Z Royal 32 GB,,"[4,3600]","[4,8]",,Silver,8.889,16
G.Skill Trident Z Royal 16 GB,226,"[4,4000]","[2,8]",14.125,Silver,7.5,15
TEAMGROUP T-Force Vulcan Z 64 GB,,"[4,3200]","[2,32]",,Red,10,16
ADATA XPG GAMMIX D45 32 GB,,"[4,3200]","[1,32]",,Black,10,16
